"","r","x","pi"
"261",1.2861512461046,-0.650100160239108,-0.449218987433414
"262",0.251915285733117,-0.166701556002693,-1.60388583138476
"263",-0.844441460624133,1.48506724762688,-1.21472824662459
"264",-0.463189175157607,0.24604619025982,-1.72669767147253
"265",-1.06513171056259,-0.211047993633542,-1.75144766213408
"266",-3.20184558990376,0.431164165055381,-0.800701457083566
"267",-1.37899947614374,1.09980751513964,-0.238506548156641
"268",-1.43787910903576,2.14697680398993,-2.22742814795178
"269",-3.47754448197981,0.351335215864643,-4.78941228634301
"270",-2.47956482508997,1.54373333007466,-1.13868847981369
"271",0.577024735228932,0.547995607950474,3.20827584788142
"272",1.67227110389803,-0.0911385506021992,2.42359570921588
"273",1.65386173911414,-1.31467474674277,2.37721026341913
"274",0.656439111271346,-4.16363157256237,0.88620577683716
"275",-0.345578381054799,-4.99555878341964,-0.438224070137591
"276",-2.32779692798669,-3.21131804524791,-0.813659139258487
"277",-2.79292162340886,-1.66436118559019,-0.99258299258078
"278",-2.07041912549942,-0.849549719280212,0.1218327892855
"279",-3.02371535597151,-0.0956479096546519,-1.84268701776476
"280",-3.62470680628442,0.486887272620445,-1.28536647449578
"281",-2.43213274303624,3.51938125357757,-0.382132643733305
"282",2.89288852336405,6.46582769537943,6.78673156487654
"283",4.12432020059425,5.757657716639,2.66806215064562
"284",3.76536980611379,1.45674828179086,3.44489829804475
"285",0.386960939016484,-0.633923608617605,-0.375246332904355
"286",0.93135582774669,-2.90400448774294,2.78269970592447
"287",0.503865928658281,-5.5959939251078,1.99157504935936
"288",1.36910154391976,-3.02600251806745,2.90884791377833
"289",1.76534709616542,-0.91013182252078,2.02795995028079
"290",4.03490046759943,-1.02951021580213,4.85683404581478
"291",3.06175307196926,0.50715672731602,2.65116638421821
"292",3.98822324334062,2.14968762828991,2.72372240694222
"293",5.876529841374,4.24049354569938,3.77293485039975
"294",4.42940527040893,2.56389879535203,0.844427963667603
"295",5.27167008044851,1.72431269982755,2.09293557956538
"296",4.89876107012538,1.64430212439717,0.992116052951742
"297",5.39886060906825,2.66250529240844,0.9462916878004
"298",5.81638322426901,2.97416413903732,2.99456604766975
"299",5.59957775748241,1.82205229582171,1.86450103655893
"300",6.36201610440488,-0.670096194402947,3.06901572164252
"301",2.27922310220657,-1.7279541345814,-1.55647086477342
"302",-0.773015778371001,-5.25374724813691,-2.88178725975271
"303",-2.90975429602635,-7.68210207365837,-0.691765442627519
"304",-6.08754632871399,-3.89029504698685,-3.33891906902914
"305",-6.28802439067582,-0.203806052111043,-3.93397376344761
"306",-6.76891265041682,1.39366105585912,-5.05265873702991
"307",-1.97626225675596,4.48647065626425,1.93685581039589
"308",2.13495166383257,5.06319299078991,4.71753180839006
"309",5.10956674817734,2.45358953232137,4.90061456683148
"310",6.88464843317612,1.51545942195899,3.82907835591012
"311",7.09597400101633,0.17430072191554,3.05177463410049
"312",6.17796090263524,-1.53583327825892,1.14823031994615
"313",2.1857879974924,0.728707897294145,-0.761687574247073
"314",0.499301443810805,0.58877162767803,0.024338569243086
"315",1.13296650209155,-0.649074436675,0.507653953486121
"316",0.666211389348959,-1.14362340303388,-0.713784382473559
"317",-0.140590170936045,-0.0808807280982846,-1.57195731719572
"318",-2.55700464742279,0.151004477847338,-2.48931852084815
"319",-3.16196818031669,-0.570250915713748,-1.08595936778081
"320",-2.77687732710551,0.897281428777189,-1.96932476330351
"321",-3.48322690817199,3.60239989172364,-2.61856536281085
"322",-4.49121182912738,-0.116447955715122,-2.26117733652509
"323",-3.74042174223181,-0.770803629955326,-1.49794544627586
"324",-2.24443959550382,-0.185196185073173,0.52883220189841
"325",1.49656492648069,2.56978295786712,2.28989817401058
"326",5.7457312434856,7.10066345939805,5.43219706317284
"327",4.854757379864,0.417628701288733,4.00571219433367
"328",1.53093097379078,-6.51049036279618,1.037196898069
"329",2.19220415964448,-7.59130031130843,0.751807850221764
"330",2.12002638587131,-5.14270873879898,-0.0594816593559484
"331",1.61080715887893,-3.27616710522264,2.53054563946664
"332",1.91792496978161,-2.97438905641008,3.87771326446146
"333",1.700820699326,-4.64438854382363,4.29035385499496
"334",1.36504735973508,-1.80194040472908,0.616989231004293
"335",3.43635029752267,-1.3272333157876,-1.35402100726493
"336",5.2156784584656,-0.716714813175238,1.48087104392182
"337",4.47557588887332,-0.678098585005392,2.51641870851215
"338",5.15070798168075,-2.42510699868113,2.23069074995719
"339",2.99190366947553,-2.34658882324825,0.707126705998256
"340",1.76817717973002,-1.74041023460868,-0.119618999459129
"341",0.87266883027648,-1.44226574913014,-1.25631998134412
"342",1.07273866954703,-1.06278565391215,-0.615167278167414
"343",0.742767573789816,-0.965584243228447,-0.885250814207363
"344",-0.676649343118688,-0.982109813661004,-1.76287818174458
"345",-1.26554509788338,-1.64511319127397,-2.83148493258791
"346",-0.145347889566749,-2.86107208659308,-1.83019897278054
"347",-2.42579150132021,-3.72987580013777,-3.03390497833832
"348",-0.793533762918562,-3.43515011959059,-0.669756966673394
"349",-0.234306174922913,-10.347004861184,2.63261016600822
"350",-3.4530735326341,-15.5666744748062,-2.28374846498862
"351",-3.93774576820055,-9.12923304222184,1.63351525121809
"352",-0.0696267368056471,-5.67537702603512,2.95804417224102
"353",4.62669087335649,-0.56151965717195,4.53107489078739
"354",6.52512326915567,4.48555876297177,5.59272507754796
"355",8.12432294899735,2.80484717417275,4.2340582972797
"356",7.00139346177421,-3.9368366224177,2.94790948612463
"357",2.42621535265246,-2.70274299386073,-1.49040852341009
"358",-1.00167791822745,5.47677235520989,-4.74687144179124
"359",-2.38648248998769,7.37503600063881,-5.99438278231717
"360",-1.90823986242862,7.7547371703231,-3.65050762503385
"361",0.45927709108057,6.48043291894988,-1.39909034263525
"362",1.70575976572444,6.37982122722399,0.924573909160601
"363",3.06217040667476,3.7250705248715,0.610812318766147
"364",1.90849727230823,2.10546466545354,-0.00154387314896742
"365",0.144714743871312,1.04726690357872,0.213108139006617
"366",-0.218096599918494,0.377182505314602,-0.658961614229117
"367",-0.369839476961326,-1.74893877609935,-0.813554448691864
"368",-0.57095466515489,-1.88654120190069,-0.595372788319266
"369",0.334941091606647,-2.41381360048026,-0.600275018319899
"370",1.26894585590008,-3.53996199524198,0.115116329601501
"371",1.52867401479384,-2.72384611816178,-0.164783084517291
"372",0.8166597914382,-3.128334086322,0.680332768386802
"373",1.81677578754486,-1.73765723273733,0.498316829268176
"374",2.30510859167464,-2.44932263333122,1.11552096215186
"375",1.99133113393283,-3.3884739218331,-0.0549108042722958
"376",1.41137036851447,-4.09027818793692,-0.993790029475279
"377",-0.558163733104542,-2.0093874929066,-1.80757800899633
"378",-2.85294076741672,-3.46937349702563,-2.82070121823922
"379",-4.68913420427969,-7.25617738368128,-4.13109137875582
"380",-6.70269777399538,-9.01133143715478,-2.54000704367594
"381",-7.30285837055104,-6.27982635078691,-1.9639372047448
"382",-10.2294749603902,-4.54912089735136,-5.26910138812225
"383",-8.96378985492629,0.767479218188477,-2.72536820999677
"384",-6.73253267181655,3.82421093310139,-1.89304098233684
"385",-3.56050186141561,7.02569159687986,-0.480226988458827
"386",0.422176733097585,9.37231754092224,1.46803137298031
"387",5.00698218943069,11.1311760647026,5.06283315512891
"388",8.08025424525201,9.9402817681284,5.1813902839753
"389",9.43394632791977,7.1380627326545,4.16320626738549
"390",8.72336109780795,5.70057320472209,3.59007923010424
"391",2.86827539333999,5.52471727871606,-0.843400875753765
"392",-3.82494709231253,0.0978419444686773,-5.21777759809931
"393",-8.39227530941346,-0.10422127118947,-7.67416977985483
"394",-8.84923840131458,0.618669348686278,-7.22378454454797
"395",-7.95753677140934,5.90989936343061,-4.96324436396472
"396",-6.67982913890877,7.02536554854365,-4.03071752131276
"397",-6.17518212513464,9.61734179640756,-2.27106372540839
"398",-4.67011249840277,8.23961529465624,-2.09503903539207
"399",-5.41054913810946,10.1726173333065,-5.44728077643592
"400",-1.03598291535852,13.0296639288657,-2.25381106893848
"401",0.155498282372077,10.4559272549477,0.502216298785929
"402",0.854258022215837,2.34896277759972,1.97493561297528
"403",2.38812009655006,-2.18335001952033,2.15525426334976
"404",-2.10606874782381,-4.49496100294869,-1.63756499854166
"405",4.56861786483172,-9.43277765517503,10.8829629728625
"406",8.03144092141729,-12.982184836361,10.5030313908953
"407",8.6303723814945,-18.6166058899186,8.33274838224849
"408",6.84635011703292,-11.5744226504078,5.73282022343862
"409",5.35750830543209,-8.22214052505865,4.17994624179068
"410",2.27306491418989,-0.864194565418439,1.90226771350143
"411",0.847000496973879,-1.90756256401103,0.328519556552938
"412",5.52432185887991,0.515167741035464,6.0740847070385
"413",9.10265368657855,-1.24877460534795,6.46415791348427
"414",10.6266985433517,-7.62871799860546,7.60850079381608
"415",15.4360509142229,0.833476237239415,10.7252313268863
"416",13.0837555090264,-1.87656642535627,6.52673548505581
"417",3.3891618334235,0.430728314932169,-4.62481867438954
"418",-5.03855148512756,-4.9598002157747,-6.29664431032301
"419",-5.01469856984316,-6.31311851024766,-1.74544049349326
"420",-0.158298311645072,-7.12981129131567,6.13528971478926
"421",-0.458561705335868,-8.08285115409638,3.31365379492312
"422",-3.55652145690426,-2.07243443468962,-0.596077527828427
"423",-9.40162714624408,3.12795272167323,-8.32439783942671
"424",-12.4252024978811,1.88476248842928,-9.99505856673285
"425",-5.34834141634293,7.99457316491324,1.20171786589615
"426",2.71951075046893,12.1984040305561,4.44479312231116
"427",6.19401263121007,11.6554812301069,2.40230777368699
"428",5.97791965455148,9.39989607808524,0.531408353926787
"429",7.12196176386723,5.38339843924939,1.95487483338554
"430",5.42120323920646,-0.805225391786734,-0.997158031719739
"431",0.0361082163082638,-12.2203188259387,-3.41663221470997
"432",-3.2485113633193,-12.3613580490266,-4.64030972031017
"433",-6.52459877139319,-9.65003785908642,-7.48407689539842
"434",-6.21451202667573,-4.37396573384228,-3.40456723056465
"435",-4.32000781344492,-3.82220317891979,-1.68324721152184
"436",-0.946468738467868,-3.98820911446137,3.9405681278181
"437",-2.69481216221777,-4.89626224432033,0.133227106971886
"438",-1.57111271518613,-3.68982860402644,1.99206789884238
"439",-2.66792139979217,-2.47164993807139,-1.32703227007248
"440",-3.11529874291212,0.273112107605303,-2.34294459872443
"441",-4.16677566882399,0.609098321845193,-2.69260934007125
"442",-4.44014676429777,-1.75220630508515,-3.00873773331921
"443",-5.3685352281032,-2.24965299181544,-2.07731264909324
"444",-4.04452970938777,0.0897490045573361,-0.685877036305563
"445",-4.81590661122594,3.4730802841001,-0.674072241357871
"446",-1.25464791017051,10.2386403783117,3.26122625240099
"447",4.09596507801899,10.2575613953251,5.63861161670562
"448",2.36386389492475,1.85781143797964,1.11303118199334
"449",0.774363386180347,1.81351540934695,1.56958858866019
"450",0.759315024059447,2.05901707003423,1.49911146092996
"451",0.588699190769213,0.0811740712420652,-0.930075274293205
"452",0.110702437527013,-2.55981003144015,-2.16623665815354
"453",-2.34063399961846,-4.26060251797878,-3.15467105002972
"454",-2.78873030460772,-3.47761975643698,-2.82657174148912
"455",-2.66003507610661,-0.754480580084061,-1.81656971099576
"456",-1.80081518721984,-1.03397424495089,-2.41267834528598
"457",-0.730297897539816,-0.190221559458275,0.670705679368296
"458",2.3567134320845,-1.20286360241877,2.34690973295667
"459",1.74154364287219,-3.19298683859963,3.27717921122335
"460",3.38194173692152,-3.50875516334263,4.46495510214374
"461",4.57994731227276,-3.99978315624752,4.31388687661798
"462",6.78400493819017,-4.2578280214449,5.33868089654455
"463",7.07823794679934,-3.70170088566038,3.33096484075599
"464",3.7747580945858,-4.22185507823464,-1.28817955499022
"465",-1.19526133601188,-3.25840437323784,-3.25413669088931
"466",-2.44681458890999,2.56452637051617,-0.697176768005307
"467",-3.76311491328881,2.10136495559932,-1.71726077428885
"468",-1.81451835480935,2.75809236175982,0.935512335144339
"469",0.106696052250505,-6.02958482367934,5.4769096565992
"470",-5.26671283991185,-11.5097194245143,-4.2738172469777
"471",-11.5070197623241,-14.345218455505,-7.85456233146297
"472",-12.6467084391406,-9.80740927214642,-3.89940648829506
"473",-6.65858198264928,-3.27667000779011,0.441373500101304
"474",-2.06711780278192,0.140250799313074,2.97191815803834
"475",0.239507061233354,2.05762422013842,2.77225014008579
"476",-0.282707127054277,3.18302371953708,-0.933364768476767
"477",-3.948394601191,5.12522891503493,-5.31578178184417
"478",-4.85404414544163,6.92319223861772,-3.03558536806939
"479",-5.35051001112043,11.326653381209,-3.60360513046697
"480",-4.39477995925242,9.82205417290925,-1.57255166293022
